"id","pop_est_2015","county_name","state","FIPS","google_county_name","pop_est_2000","pop_est_2001","pop_est_2002","pop_est_2003","pop_est_2004","pop_est_2005","pop_est_2006","pop_est_2007","pop_est_2008","pop_est_2009","pop_est_2010","pop_est_2011","pop_est_2012","pop_est_2013","pop_est_2014"
47481,12622,"Lake County","South Dakota","46079","Lake County",11217,11143,10922,10767,10612,10624,10659,10920,11119,11084,11200,11605,11828,12050,12327
47483,52849,"Lincoln County","South Dakota","46083","Lincolnshire",24557,26322,28032,29720,32343,34598,36885,39260,41590,43522,44828,46778,48335,49892,51517
47484,3876,"Lyman County","South Dakota","46085","Lyman County",3908,3879,3863,3860,3827,3756,3754,3765,3669,3723,3755,3819,3778,3855,3859
47485,5599,"McCook County","South Dakota","46087","McCook County",5840,5854,5772,5776,5805,5793,5679,5699,5598,5592,5618,5569,5604,5649,5643
47487,4769,"Marshall County","South Dakota","46091","Marshall County",4593,4515,4446,4420,4542,4625,4616,4591,4618,4608,4656,4620,4663,4753,4698
47488,26986,"Meade County","South Dakota","46093","Meade County",24252,24371,24646,24573,25064,25089,25085,24995,24931,25314,25434,25583,25903,26529,26903
47489,2050,"Mellette County","South Dakota","46095","Mellette County",2084,2070,2042,2070,2014,2027,2030,2040,2000,2041,2048,2108,2090,2082,2101
47491,185197,"Minnehaha County","South Dakota","46099","Minnehaha County",149068,150775,152062,153740,155648,157778,160630,163577,166320,168482,169468,171996,175435,179434,182649
47492,6430,"Moody County","South Dakota","46101","Moody County",6571,6581,6515,6472,6514,6542,6537,6570,6501,6449,6486,6488,6452,6424,6399
47494,108702,"Pennington County","South Dakota","46103","Pennington County",88872,89953,90677,91117,92560,93099,94394,95895,98128,99845,100948,102448,104582,106416,108277
47496,2320,"Potter County","South Dakota","46107","Potter County",2679,2592,2555,2554,2516,2444,2413,2351,2285,2283,2329,2364,2353,2369,2334
47497,10311,"Roberts County","South Dakota","46109","Roberts County",10004,10023,9855,9986,10033,9939,9977,9986,9997,10013,10149,10308,10350,10279,10344
47499,6524,"Spink County","South Dakota","46115","Spink County",7413,7204,7071,6937,6886,6814,6714,6562,6472,6435,6415,6503,6654,6589,6580
47500,2954,"Stanley County","South Dakota","46117","Stanley County",2777,2745,2725,2764,2843,2822,2845,2886,2864,2906,2966,2974,2962,2957,2965
47501,1426,"Sully County","South Dakota","46119","Sully County",1545,1533,1487,1436,1410,1407,1422,1436,1375,1367,1373,1389,1443,1455,1426
47503,5434,"Tripp County","South Dakota","46123","Tripp County",6391,6281,6254,6184,6069,6061,5964,5800,5671,5636,5644,5604,5483,5498,5499
47532,39165,"Fayette County","Tennessee","47047","Fayette County",29083,30139,30936,31929,33005,33831,35667,36953,37851,38386,38413,38526,38615,38765,38999
47505,14909,"Union County","South Dakota","46127","Union County",12564,12577,12711,12863,13002,13119,13388,13672,13825,14127,14399,14611,14857,14812,15020
47507,22702,"Yankton County","South Dakota","46135","Yankton County",21616,21527,21576,21687,21869,21871,21957,22064,22267,22331,22438,22506,22595,22680,22695
47508,2803,"Ziebach County","South Dakota","46137","Ziebach County",2479,2514,2560,2594,2631,2663,2782,2781,2708,2737,2801,2838,2872,2831,2823
47510,47183,"Bedford County","Tennessee","47003","Bedford",37806,38414,38960,39697,40558,41616,42780,43678,44395,44845,45058,45279,45327,45712,46428
47511,16129,"Benton County","Tennessee","47005","Benton County",16537,16673,16572,16531,16517,16515,16435,16490,16431,16424,16489,16421,16359,16281,16115
47512,14502,"Bledsoe County","Tennessee","47007","Bledsoe County",12390,12468,12446,12502,12610,12685,12847,13028,13070,12924,12876,12837,12786,13778,14526
47514,104091,"Bradley County","Tennessee","47011","Bradley County",88206,88934,89711,90399,91814,93024,94638,96336,97547,98360,98963,100009,101222,101929,103058
47515,39752,"Campbell County","Tennessee","47013","Campbell County",39880,39802,39824,39957,40371,40397,40475,40480,40672,40790,40716,40570,40439,40211,39910
47516,13840,"Cannon County","Tennessee","47015","Cannon County",12912,12990,12965,13020,13114,13153,13280,13435,13822,13823,13801,13746,13848,13783,13718
47518,56486,"Carter County","Tennessee","47019","Carter County",56789,56770,56682,57530,57532,57693,57877,57781,57895,57639,57424,57483,57352,57025,56358
47519,39741,"Cheatham County","Tennessee","47021","Cheatham County",35979,36377,36709,36897,37256,37668,38186,38637,38947,39170,39105,39000,39257,39396,39714
47520,17471,"Chester County","Tennessee","47023","Chester County",15549,15856,15900,15672,16225,16355,16491,16622,16840,16864,17131,17212,17210,17349,17379
47522,7771,"Clay County","Tennessee","47027","Clay County",7968,7921,7924,7909,7947,7954,7977,7901,7862,7830,7861,7819,7796,7775,7740
47523,35162,"Cocke County","Tennessee","47029","Cocke County",33595,33618,33920,34234,34393,34644,35001,35272,35666,35811,35662,35385,35463,35309,35285
47524,54277,"Coffee County","Tennessee","47031","Coffee County",48224,48594,49074,49602,50077,50834,51646,52022,52460,52813,52796,52880,53125,53321,53638
47526,58229,"Cumberland County","Tennessee","47035","Cumberland County",47027,47849,48918,49607,50584,51758,53363,54534,55184,55672,56053,56604,57048,57478,57915
47527,678889,"Davidson County","Tennessee","47037","Davidson County",570439,574119,574215,577231,583013,589787,597597,605031,612649,621008,626681,635799,649318,659428,669094
47528,11660,"Decatur County","Tennessee","47039","Decatur County",11687,11691,11659,11600,11655,11597,11567,11721,11769,11779,11757,11683,11658,11701,11730
47530,51487,"Dickson County","Tennessee","47043","Dickson County",43362,43987,44586,45241,45727,46361,47229,48287,48929,49380,49666,49934,50153,50195,50592
47531,37893,"Dyer County","Tennessee","47045","Dyer County",37325,37156,37166,37332,37520,37882,38043,38077,38149,38254,38335,38142,38237,38132,37868
47533,17917,"Fentress County","Tennessee","47049","Fentress County",16630,16711,16865,16934,16959,17167,17514,17599,17851,17975,17959,18021,17919,17936,17862
47534,41449,"Franklin County","Tennessee","47051","Franklin County",39298,39577,39889,40084,40359,40531,40877,41151,41093,41141,41052,40844,40759,41258,41378
47536,28946,"Giles County","Tennessee","47055","Giles County",29460,29613,29479,29320,29382,29454,29515,29494,29705,29695,29485,29325,28926,28737,28811
47537,22846,"Grainger County","Tennessee","47057","Grainger County",20653,20715,20932,21248,21502,21871,22175,22309,22380,22513,22657,22722,22633,22663,22815
47538,68580,"Greene County","Tennessee","47059","Greene County",63081,63622,64070,64614,65364,66369,67153,67840,68328,68744,68831,68981,68643,68265,68413
47540,63402,"Hamblen County","Tennessee","47063","Hamblen County",58230,58710,58285,58618,59114,59918,60629,61592,62101,62330,62544,62826,62718,63054,62994
47541,354098,"Hamilton County","Tennessee","47065","Hamilton County",308547,310254,311890,313079,315396,317901,321350,324784,328711,332659,336463,340918,345752,349036,350800
47542,6572,"Hancock County","Tennessee","47067","Hancock County",6786,6814,6798,6694,6739,6805,6730,6816,6765,6768,6819,6711,6676,6634,6619
47544,25756,"Hardin County","Tennessee","47071","Hardin County",25571,25737,25758,25657,25514,25710,25863,25983,26059,26045,26026,25886,26014,26002,25843
47545,56471,"Hawkins County","Tennessee","47073","Hawkins County",53669,54032,54302,54739,55029,55539,56030,56380,56698,56856,56833,56637,56569,56740,56558
47546,18023,"Haywood County","Tennessee","47075","Haywood County",19804,19822,19524,19456,19573,19392,19288,19142,18996,18860,18787,18541,18255,18227,18196
47548,32147,"Henry County","Tennessee","47079","Henry County",31131,31214,31343,31195,31265,31538,31686,31833,32106,32234,32330,32359,32353,32224,32261
47549,24363,"Hickman County","Tennessee","47081","Hickman County",22467,22788,23203,23292,23676,23940,24159,24490,24623,24597,24690,24350,24142,24170,24388
47550,8149,"Houston County","Tennessee","47083","Houston County",8016,8051,8028,8073,7973,8060,8080,8219,8320,8375,8426,8340,8420,8284,8258
47552,11509,"Jackson County","Tennessee","47087","Jackson County",11049,11208,11259,11328,11396,11385,11317,11391,11555,11539,11638,11490,11501,11504,11478
47553,53240,"Jefferson County","Tennessee","47089","Jefferson County",44566,45111,45634,46673,47200,47785,49079,50184,51014,51288,51407,51927,52289,52312,52680
47554,17830,"Johnson County","Tennessee","47091","Johnson County",17547,17709,17780,17966,18007,18153,18059,18212,18220,18203,18244,18212,18123,18001,17917
47556,7576,"Lake County","Tennessee","47095","Lake County",7943,8009,8003,8044,7885,7847,7846,7846,7812,7804,7832,7773,7708,7714,7664
47557,26936,"Lauderdale County","Tennessee","47097","Lauderdale County",27108,27359,27417,27439,27318,27402,27548,27703,27840,27860,27815,27680,27659,27526,27335
47558,42564,"Lawrence County","Tennessee","47099","Lawrence County",39940,39994,40524,40547,40596,40794,40773,41072,41272,41487,41869,42073,42154,42017,42323
47560,33743,"Lincoln County","Tennessee","47103","Lincolnshire",31381,31515,31540,31663,31665,32014,32310,32563,32975,33138,33361,33414,33438,33568,33589
47561,51130,"Loudon County","Tennessee","47105","Loudoun County",39228,40093,40993,41813,42679,43923,45207,46294,47342,47940,48556,49088,49773,50431,50722
47563,26066,"McNairy County","Tennessee","47109","McNairy County",24681,24571,24579,24758,24890,25134,25445,25541,25766,25940,26075,26040,26166,26092,26149
47564,23177,"Macon County","Tennessee","47111","Macon County",20472,20830,20781,20917,21148,21254,21556,21693,22017,22110,22248,22466,22509,22643,23012
47565,97610,"Madison County","Tennessee","47113","Madison County",92048,92985,93503,93849,94692,95400,96681,97021,97064,97727,98294,98010,98505,98707,98089
47567,31552,"Marshall County","Tennessee","47117","Marshall County",26863,27130,27305,27474,27841,28181,28821,29494,30108,30403,30617,30904,30940,31100,31301
47568,87757,"Maury County","Tennessee","47119","Maury County",69651,69789,70574,71768,72885,73962,75795,77857,79666,80685,80956,81448,82002,83640,85598
47569,11830,"Meigs County","Tennessee","47121","Meigs County",11091,11162,11155,11120,11218,11241,11346,11436,11606,11753,11753,11667,11684,11677,11724
47571,193479,"Montgomery County","Tennessee","47125","Montgomery County",135536,136801,138098,139322,143761,151122,153054,160642,162144,168866,172331,176681,185311,184635,189795
47572,6322,"Moore County","Tennessee","47127","Moore County",5728,5778,5928,5900,5998,6088,6123,6210,6299,6334,6362,6418,6355,6325,6336
47573,21498,"Morgan County","Tennessee","47129","Morgan County",19801,20161,20352,20634,20759,20959,21156,21601,21734,21832,21987,22062,21946,21709,21757
47575,22129,"Overton County","Tennessee","47133","Overton County",20192,20299,20427,20386,20791,20983,21371,21683,21756,21988,22083,22177,22208,22004,21981
47576,7929,"Perry County","Tennessee","47135","Perry County",7613,7478,7530,7617,7595,7594,7620,7692,7794,7851,7915,7844,7840,7862,7843
47577,5146,"Pickett County","Tennessee","47137","Pickett County",4933,4999,5097,5031,4984,4997,5023,5053,5122,5101,5077,5135,5073,5046,5084
47579,74553,"Putnam County","Tennessee","47141","Putnam County",62487,63130,64013,64810,65851,66871,68493,69468,70746,71579,72321,72905,73339,73788,74467
47580,32526,"Rhea County","Tennessee","47143","Rhea County",28428,28601,28884,29257,29469,29919,30440,30769,31308,31717,31809,32005,32290,32498,32652
47582,68570,"Robertson County","Tennessee","47147","Robertson County",54795,55861,56795,57682,58618,59720,61551,63143,64780,65791,66283,66644,66700,67235,67983
47583,298612,"Rutherford County","Tennessee","47149","Rutherford County",183600,189901,196518,203483,211714,221318,233247,243953,252565,259078,262604,269097,274339,281596,289147
47584,21950,"Scott County","Tennessee","47151","Scott County",21170,21481,21593,21567,21688,21865,22034,22179,22214,22195,22228,22110,22157,22004,21994
47586,95946,"Sevier County","Tennessee","47155","Sevier County",71776,73563,75035,76616,78610,81275,84098,86284,87983,89096,89889,91282,92436,93532,94889
47587,938069,"Shelby County","Tennessee","47157","Shelby County",898211,899345,902634,906733,909643,913201,920106,921119,920685,922541,927644,933529,939672,939074,938405
47588,19295,"Smith County","Tennessee","47159","Smith County",17784,17962,18104,18236,18302,18521,18726,18905,19179,19219,19166,19156,19126,19064,19040
47590,156791,"Sullivan County","Tennessee","47163","Sullivan County",152995,152718,153160,153280,152808,153463,154227,155367,156028,156661,156823,156952,156636,156578,156803
47591,175989,"Sumner County","Tennessee","47165","Sumner County",131207,133681,136097,138153,141103,144124,148941,152949,155999,158819,160645,163943,166183,169128,172870
47592,61870,"Tipton County","Tennessee","47167","Tipton County",51577,52696,53382,54037,54581,56022,57466,58866,60128,60866,61081,61318,61659,61712,61812
47594,17860,"Unicoi County","Tennessee","47171","Unicoi County",17686,17642,17765,17918,17936,17937,18143,18205,18291,18367,18313,18272,18233,18052,17928
47595,19119,"Union County","Tennessee","47173","Union County",17891,18322,18453,18652,18653,18734,18896,19041,19208,19225,19109,19216,19112,19051,18984
47596,5677,"Van Buren County","Tennessee","47175","Van Buren County",5507,5475,5505,5415,5412,5413,5406,5480,5541,5540,5548,5523,5616,5553,5611
47598,126302,"Washington County","Tennessee","47179","Washington County",107469,107775,109526,110592,111849,113552,115923,117833,120056,121692,122979,124012,124919,125488,125862
47599,16748,"Wayne County","Tennessee","47181","Wayne County",16819,17075,17078,17036,17010,17006,17033,16991,17004,17048,17021,16997,16988,16908,16842
47600,33960,"Weakley County","Tennessee","47183","Weakley County",34927,34491,34443,34300,34307,34407,34289,34256,34484,34732,35021,34912,34780,34283,34142
47602,211672,"Williamson County","Tennessee","47187","Williamson County",128134,132536,136953,141876,147439,154099,161902,169534,175498,180332,183182,188296,193010,198969,205334
47603,128911,"Wilson County","Tennessee","47189","Wilson County",89220,91020,93033,94924,97139,99960,103697,106757,110474,112350,113993,116787,119106,122002,125418
47605,18105,"Andrews County","Texas","48003","Andrews County",12949,12856,13022,12976,13006,13016,13195,13513,14099,14601,14786,15393,16121,16800,17457
47606,88255,"Angelina County","Texas","48005","Angelina County",80270,80273,80803,81510,82070,82553,83810,84518,84961,86029,86771,87325,87623,87661,87875
47607,25350,"Aransas County","Texas","48007","Aransas County",22452,22287,22616,22843,23067,23561,23395,23172,23225,23291,23158,23325,23688,24162,24933
47609,1947,"Armstrong County","Texas","48011","Armstrong County",2166,2128,2036,2001,2023,2037,1989,1936,1936,1911,1901,1931,1945,1957,1948
47610,48435,"Atascosa County","Texas","48013","Atascosa County",38805,39828,40767,41306,42109,42495,43059,43611,43947,44623,44911,45473,46452,47077,47812
47611,29563,"Austin County","Texas","48015","Austin County",23836,24341,24818,25388,25976,26331,26828,27454,27935,28254,28417,28598,28560,28713,28994
47613,21269,"Bandera County","Texas","48019","Bandera County",17755,18125,18652,19044,19226,19428,19775,20254,20407,20365,20485,20556,20616,20621,20916
47614,80527,"Bastrop County","Texas","48021","Bastrop County",58234,61106,63508,65825,67122,68233,69720,71348,72389,73587,74171,75147,74886,76032,78148
47615,3618,"Baylor County","Texas","48023","Baylor County",4135,3930,3897,3941,3955,3877,3870,3905,3747,3726,3726,3711,3616,3607,3586
47617,334941,"Bell County","Texas","48027","Bell County",239890,244299,249671,252922,258138,266017,273771,287752,297873,301050,310235,316120,323096,326654,329394
47618,1897753,"Bexar County","Texas","48029","Bexar County",1398834,1419020,1446755,1469623,1500919,1529270,1573935,1615210,1651709,1685628,1714773,1755901,1789834,1823749,1860274
47619,11004,"Blanco County","Texas","48031","Blanco County",8495,8776,8950,9096,9337,9554,9686,9835,10061,10315,10497,10558,10622,10635,10798
47621,17891,"Bosque County","Texas","48035","Bosque County",17218,17338,17474,17647,17871,17990,18046,18077,17939,18004,18212,18248,18114,17870,17734
47622,93389,"Bowie County","Texas","48037","Bowie County",89156,88942,88813,88839,89055,89239,90235,90456,91349,92231,92565,92684,93006,93400,93298
47623,346312,"Brazoria County","Texas","48039","Brazoria County",243116,248280,255246,261269,268051,274336,284248,293296,301336,309236,313166,319375,324503,330340,338176
47625,9145,"Brewster County","Texas","48043","Brewster County",8903,8836,8945,9030,9002,8830,8790,8843,8868,9054,9232,9354,9247,9281,9148
47626,1505,"Briscoe County","Texas","48045","Briscoe County",1796,1764,1746,1763,1768,1726,1704,1647,1651,1634,1637,1647,1564,1545,1535
47628,37896,"Brown County","Texas","48049","Brown County",37689,37599,37766,37654,37940,38172,38492,38221,38135,38001,38106,38016,37865,37764,37625
47629,17460,"Burleson County","Texas","48051","Burleson County",16553,16650,16666,16881,16964,17167,17000,16982,17025,17076,17187,17244,17326,17166,17270
47630,45463,"Burnet County","Texas","48053","Burnet County",34505,35741,36850,37776,38966,39798,41109,42026,42477,42611,42750,43347,43588,43882,44441
47632,21895,"Calhoun County","Texas","48057","Calhoun County",20676,20762,20550,20575,20692,20715,20839,20888,21127,21388,21381,21349,21559,21734,21791
47633,13557,"Callahan County","Texas","48059","Callahan County",12885,12703,12799,12913,13156,13281,13309,13418,13474,13548,13544,13535,13519,13528,13520
47634,422156,"Cameron County","Texas","48061","Cameron County",336123,342368,350194,358492,366299,373429,380169,386306,393000,400303,406220,413130,415977,418071,420400
47636,5969,"Carson County","Texas","48065","Carson County",6492,6385,6508,6391,6381,6449,6413,6361,6260,6220,6182,6271,6110,5981,6007
47637,30313,"Cass County","Texas","48067","Cass County",30412,30134,30120,30065,30053,30088,30095,30176,30217,30297,30464,30499,30184,30369,30274
47638,7656,"Castro County","Texas","48069","Castro County",8229,8155,8083,8037,7947,7908,7780,7737,7758,7856,8062,8056,8194,8027,7805
47640,51542,"Cherokee County","Texas","48073","Cherokee County",46790,47007,47136,47832,48315,48751,49162,49669,49976,50447,50845,51020,51218,51005,51052
